Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
symbols long,92,92,40,12,0.00,https://emojidb.org/simbolos-largos-aesthetic-emojis,0,0,0.00,0.33,106,"14, 50, 100, 14, 14, 78, 14, 14, 14, 14, 14, 14",2026-04-22,"Image pack, Related searches",navigational,Organic
symbols long,93,93,40,12,0.00,https://emojidb.org/largo-emojis,0,0,0.00,0.33,106,"14, 50, 100, 14, 14, 78, 14, 14, 14, 14, 14, 14",2026-04-22,"Image pack, Related searches",navigational,Organic
symbols long,94,94,40,12,0.00,https://emojidb.org/super-long-text-emojis,0,0,0.00,0.33,106,"14, 50, 100, 14, 14, 78, 14, 14, 14, 14, 14, 14",2026-04-22,"Image pack, Related searches",navigational,Organic
symbols long,95,95,40,12,0.00,https://emojidb.org/aesthetic-panjang-emojis,0,0,0.00,0.33,106,"14, 50, 100, 14, 14, 78, 14, 14, 14, 14, 14, 14",2026-04-22,"Image pack, Related searches",navigational,Organic
symbols long,96,96,40,12,0.00,https://emojidb.org/long-space-emojis,0,0,0.00,0.33,106,"14, 50, 100, 14, 14, 78, 14, 14, 14, 14, 14, 14",2026-04-22,"Image pack, Related searches",navigational,Organic
symbols long,97,97,40,12,0.00,https://emojidb.org/long-teks-emojis,0,0,0.00,0.33,106,"14, 50, 100, 14, 14, 78, 14, 14, 14, 14, 14, 14",2026-04-22,"Image pack, Related searches",navigational,Organic
symbols long,98,98,40,12,0.00,https://emojidb.org/long-decoration-emojis,0,0,0.00,0.33,106,"14, 50, 100, 14, 14, 78, 14, 14, 14, 14, 14, 14",2026-04-22,"Image pack, Related searches",navigational,Organic
buccaneers emoji,15,15,40,12,0.00,https://emojidb.org/tampa-bay-buccaneers-emojis,0,0,0.00,0.33,103,"12, 2, 2, 2, 2, 2, 2, 2, 12, 12, 2, 2",2026-05-20,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
buccaneers emoji,55,55,40,12,0.00,https://emojidb.org/pirate-emojis,0,0,0.00,0.33,103,"12, 2, 2, 2, 2, 2, 2, 2, 12, 12, 2, 2",2026-05-20,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
training emojis,1,1,40,12,0.00,https://emojidb.org/training-emojis,9,0,0.00,0,95,"0, 0, 0, 0, 0, 66, 42, 100, 0, 0, 0, 0",2026-05-07,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
training emojis,18,18,40,12,0.00,https://emojidb.org/job-training-emojis,0,0,0.00,0,95,"0, 0, 0, 0, 0, 66, 42, 100, 0, 0, 0, 0",2026-05-07,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
training emojis,30,30,40,12,0.00,https://emojidb.org/training-centre-emojis,0,0,0.00,0,95,"0, 0, 0, 0, 0, 66, 42, 100, 0, 0, 0, 0",2026-05-07,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
training emojis,48,48,40,12,0.00,https://emojidb.org/training-course-emojis,0,0,0.00,0,95,"0, 0, 0, 0, 0, 66, 42, 100, 0, 0, 0, 0",2026-05-07,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
training emojis,69,69,40,12,0.00,https://emojidb.org/workout-emojis,0,0,0.00,0,95,"0, 0, 0, 0, 0, 66, 42, 100, 0, 0, 0, 0",2026-05-07,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
training emojis,73,73,40,12,0.00,https://emojidb.org/online-learning-emojis,0,0,0.00,0,95,"0, 0, 0, 0, 0, 66, 42, 100, 0, 0, 0, 0",2026-05-07,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
training emojis,75,75,40,12,0.00,https://emojidb.org/functional-training-emojis,0,0,0.00,0,95,"0, 0, 0, 0, 0, 66, 42, 100, 0, 0, 0, 0",2026-05-07,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
training emojis,77,77,40,12,0.00,https://emojidb.org/trainings-emojis,0,0,0.00,0,95,"0, 0, 0, 0, 0, 66, 42, 100, 0, 0, 0, 0",2026-05-07,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
current moon phase emoji,22,22,5400,12,0.00,https://emojidb.org/current-phase-moon-emojis,8,0,0.00,0.33,95,"29, 29, 19, 10, 13, 29, 29, 24, 19, 16, 19, 29",2026-06-06,"Image pack, Video, Image, People also ask, Related searches, AI overview",informational,Organic
current moon phase emoji,45,45,5400,12,0.00,https://emojidb.org/current-moon-phase-emojis,1,0,0.00,0.33,95,"29, 29, 19, 10, 13, 29, 29, 24, 19, 16, 19, 29",2026-06-06,"Image pack, Video, Image, People also ask, Related searches, AI overview",informational,Organic
current moon phase emoji,53,53,5400,12,0.00,https://emojidb.org/todays-current-moon-phase-emojis,0,0,0.00,0.33,95,"29, 29, 19, 10, 13, 29, 29, 24, 19, 16, 19, 29",2026-06-06,"Image pack, Video, Image, People also ask, Related searches, AI overview",informational,Organic
current moon phase emoji,64,64,5400,12,0.00,https://emojidb.org/moon-phases-emojis,0,0,0.00,0.33,95,"29, 29, 19, 10, 13, 29, 29, 24, 19, 16, 19, 29",2026-06-06,"Image pack, Video, Image, People also ask, Related searches, AI overview",informational,Organic
current moon phase emoji,73,73,5400,12,0.00,https://emojidb.org/current-phase-of-moon-emojis,0,0,0.00,0.33,95,"29, 29, 19, 10, 13, 29, 29, 24, 19, 16, 19, 29",2026-06-06,"Image pack, Video, Image, People also ask, Related searches, AI overview",informational,Organic
current moon phase emoji,77,77,5400,12,0.00,https://emojidb.org/moon-phase-emojis,0,0,0.00,0.33,95,"29, 29, 19, 10, 13, 29, 29, 24, 19, 16, 19, 29",2026-06-06,"Image pack, Video, Image, People also ask, Related searches, AI overview",informational,Organic
current moon phase emoji,79,79,5400,12,0.00,https://emojidb.org/moon-phase-today-emojis,0,0,0.00,0.33,95,"29, 29, 19, 10, 13, 29, 29, 24, 19, 16, 19, 29",2026-06-06,"Image pack, Video, Image, People also ask, Related searches, AI overview",informational,Organic
current moon phase emoji,81,81,5400,12,0.00,https://emojidb.org/moon-phase-today-emojis,0,0,0.00,0.33,95,"29, 29, 19, 10, 13, 29, 29, 24, 19, 16, 19, 29",2026-06-06,"Image pack, Video, Image, People also ask, Related searches, AI overview",informational,Organic
current moon phase emoji,84,84,5400,12,0.00,https://emojidb.org/moon-emojis,0,0,0.00,0.33,95,"29, 29, 19, 10, 13, 29, 29, 24, 19, 16, 19, 29",2026-06-06,"Image pack, Video, Image, People also ask, Related searches, AI overview",informational,Organic
copy and paste questions,58,58,40,12,0.00,https://emojidb.org/question-emojis,0,0,0.00,0.33,334000000,"9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 52, 66",2026-04-28,"Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
copy and paste questions,89,89,40,12,0.00,https://emojidb.org/question-mark-emojis,0,0,0.00,0.33,334000000,"9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 52, 66",2026-04-28,"Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
emoji twenty one pilots,3,3,90,12,0.00,https://emojidb.org/twenty-one-pilots-emojis,7,0,0.00,0,734000,"29, 23, 29, 29, 41, 64, 23, 41, 82, 100, 52, 41",2026-05-09,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
emoji twenty one pilots,23,23,90,12,0.00,https://emojidb.org/twenty-on-pilots-emojis,0,0,0.00,0,734000,"29, 23, 29, 29, 41, 64, 23, 41, 82, 100, 52, 41",2026-05-09,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
emoji twenty one pilots,53,53,90,12,0.00,https://emojidb.org/twenty-one-pilots-my-blood-emojis,0,0,0.00,0,734000,"29, 23, 29, 29, 41, 64, 23, 41, 82, 100, 52, 41",2026-05-09,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
emoji twenty one pilots,67,67,90,12,0.00,https://emojidb.org/twenty-one-pilots-ned-emojis,0,0,0.00,0,734000,"29, 23, 29, 29, 41, 64, 23, 41, 82, 100, 52, 41",2026-05-09,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
threads emoji,6,6,70,12,0.00,https://emojidb.org/thread-emojis,2,0,0.00,0,94,"0, 26, 65, 53, 0, 0, 0, 34, 42, 53, 0, 0",2026-04-22,"Image pack, Image, Related searches",informational,Organic
threads emoji,44,44,70,12,0.00,https://emojidb.org/thread-twitter-emojis,0,0,0.00,0,94,"0, 26, 65, 53, 0, 0, 0, 34, 42, 53, 0, 0",2026-04-22,"Image pack, Image, Related searches",informational,Organic
threads emoji,52,52,70,12,0.00,https://emojidb.org/threads-app-emojis,0,0,0.00,0,94,"0, 26, 65, 53, 0, 0, 0, 34, 42, 53, 0, 0",2026-04-22,"Image pack, Image, Related searches",informational,Organic
threads emoji,80,80,70,12,0.00,https://emojidb.org/instagram-thread-emojis,0,0,0.00,0,94,"0, 26, 65, 53, 0, 0, 0, 34, 42, 53, 0, 0",2026-04-22,"Image pack, Image, Related searches",informational,Organic
threads emoji,82,82,70,12,0.00,https://emojidb.org/discord-thread-emojis,0,0,0.00,0,94,"0, 26, 65, 53, 0, 0, 0, 34, 42, 53, 0, 0",2026-04-22,"Image pack, Image, Related searches",informational,Organic
asl sign for cancer,42,42,70,12,0.00,https://emojidb.org/cancer-emojis,0,0,0.00,0.33,105,"100, 100, 18, 18, 18, 100, 81, 81, 63, 63, 63, 63",2026-06-03,"Image pack, Video, Image, Related searches",informational,Organic
emoticon wtf,3,3,50,12,0.00,https://emojidb.org/wtf-emojis,4,0,0.00,0.33,105,"71, 100, 100, 57, 71, 100, 71, 100, 71, 100, 28, 28",2026-06-07,"Sitelinks, People also ask, Related searches",informational,Organic
emoticon wtf,49,49,50,12,0.00,https://emojidb.org/wtf-ascii-emojis,0,0,0.00,0.33,105,"71, 100, 100, 57, 71, 100, 71, 100, 71, 100, 28, 28",2026-06-07,"Sitelinks, People also ask, Related searches",informational,Organic
snow shovel emoji,6,6,50,12,0.00,https://emojidb.org/shoveling-snow-emojis,1,0,0.00,0.33,136,"1, 1, 1, 1, 1, 1, 1, 1, 10, 8, 8, 1",2026-06-01,"Image pack, Image, People also ask, Related searches",informational,Organic
snow shovel emoji,59,59,50,12,0.00,https://emojidb.org/shovel-emojis,0,0,0.00,0.33,136,"1, 1, 1, 1, 1, 1, 1, 1, 10, 8, 8, 1",2026-06-01,"Image pack, Image, People also ask, Related searches",informational,Organic
snow shovel emoji,60,60,50,12,0.00,https://emojidb.org/shovel-emojis,0,0,0.00,0.33,136,"1, 1, 1, 1, 1, 1, 1, 1, 10, 8, 8, 1",2026-06-01,"Image pack, Image, People also ask, Related searches",informational,Organic
summer copy and paste symbols,2,2,90,12,0.00,https://emojidb.org/summer-emojis,11,0,0.00,0,109,"15, 26, 26, 53, 65, 100, 53, 65, 26, 15, 11, 15",2026-05-25,"People also ask, Related searches",informational,Organic
summer copy and paste symbols,32,32,90,12,0.00,https://emojidb.org/cute-summer-emojis,0,0,0.00,0,109,"15, 26, 26, 53, 65, 100, 53, 65, 26, 15, 11, 15",2026-05-25,"People also ask, Related searches",informational,Organic
summer copy and paste symbols,41,41,90,12,0.00,https://emojidb.org/cute-summer-emojis,0,0,0.00,0,109,"15, 26, 26, 53, 65, 100, 53, 65, 26, 15, 11, 15",2026-05-25,"People also ask, Related searches",informational,Organic
summer copy and paste symbols,54,54,90,12,0.00,https://emojidb.org/white-summer-emojis,0,0,0.00,0,109,"15, 26, 26, 53, 65, 100, 53, 65, 26, 15, 11, 15",2026-05-25,"People also ask, Related searches",informational,Organic
summer copy and paste symbols,59,59,90,12,0.00,https://emojidb.org/summer-kaomoji-emojis,0,0,0.00,0,109,"15, 26, 26, 53, 65, 100, 53, 65, 26, 15, 11, 15",2026-05-25,"People also ask, Related searches",informational,Organic
summer copy and paste symbols,73,73,90,12,0.00,https://emojidb.org/white-summer-emojis,0,0,0.00,0,109,"15, 26, 26, 53, 65, 100, 53, 65, 26, 15, 11, 15",2026-05-25,"People also ask, Related searches",informational,Organic
summer copy and paste symbols,80,80,90,12,0.00,https://emojidb.org/summer-kaomoji-emojis,0,0,0.00,0,109,"15, 26, 26, 53, 65, 100, 53, 65, 26, 15, 11, 15",2026-05-25,"People also ask, Related searches",informational,Organic
summer copy and paste symbols,81,81,90,12,0.00,https://emojidb.org/summer-nights-emojis,0,0,0.00,0,109,"15, 26, 26, 53, 65, 100, 53, 65, 26, 15, 11, 15",2026-05-25,"People also ask, Related searches",informational,Organic
summer copy and paste symbols,85,85,90,12,0.00,https://emojidb.org/summer-fonts-emojis,0,0,0.00,0,109,"15, 26, 26, 53, 65, 100, 53, 65, 26, 15, 11, 15",2026-05-25,"People also ask, Related searches",informational,Organic
summer copy and paste symbols,89,89,90,12,0.00,https://emojidb.org/summer-kaomoji-emojis,0,0,0.00,0,109,"15, 26, 26, 53, 65, 100, 53, 65, 26, 15, 11, 15",2026-05-25,"People also ask, Related searches",informational,Organic
summer copy and paste symbols,92,92,90,12,0.00,https://emojidb.org/sommer-emojis,0,0,0.00,0,109,"15, 26, 26, 53, 65, 100, 53, 65, 26, 15, 11, 15",2026-05-25,"People also ask, Related searches",informational,Organic
summer copy and paste symbols,94,94,90,12,0.00,https://emojidb.org/tropical-emojis,0,0,0.00,0,109,"15, 26, 26, 53, 65, 100, 53, 65, 26, 15, 11, 15",2026-05-25,"People also ask, Related searches",informational,Organic
summer copy and paste symbols,95,95,90,12,0.00,https://emojidb.org/summer-combo-emojis,0,0,0.00,0,109,"15, 26, 26, 53, 65, 100, 53, 65, 26, 15, 11, 15",2026-05-25,"People also ask, Related searches",informational,Organic
summer copy and paste symbols,98,98,90,12,0.00,https://emojidb.org/yaz-emojis,0,0,0.00,0,109,"15, 26, 26, 53, 65, 100, 53, 65, 26, 15, 11, 15",2026-05-25,"People also ask, Related searches",informational,Organic
minecraft discord emojis,20,20,90,12,0.00,https://emojidb.org/minecraft-emojis,0,0,0.00,0.33,104,"35, 43, 17, 23, 28, 17, 28, 5, 28, 66, 23, 0",2026-06-05,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
minecraft discord emojis,48,48,90,12,0.00,https://emojidb.org/minecraft-discord-emojis,0,0,0.00,0.33,104,"35, 43, 17, 23, 28, 17, 28, 5, 28, 66, 23, 0",2026-06-05,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
text hammer and sickle,20,22,50,12,0.00,https://emojidb.org/hammer-and-sickle-emojis,0,0,0.00,0.33,104,"77, 77, 77, 44, 0, 77, 44, 77, 77, 100, 55, 77",2026-06-11,"Sitelinks, Video, People also ask",informational,Organic
text hammer and sickle,49,57,50,12,0.00,https://emojidb.org/sickle-emojis,0,0,0.00,0.33,104,"77, 77, 77, 44, 0, 77, 44, 77, 77, 100, 55, 77",2026-06-11,"Sitelinks, Video, People also ask",informational,Organic
text hammer and sickle,55,50,50,12,0.00,https://emojidb.org/sickle-and-hammer-emojis,0,0,0.00,0.33,104,"77, 77, 77, 44, 0, 77, 44, 77, 77, 100, 55, 77",2026-06-11,"Sitelinks, Video, People also ask",informational,Organic
text hammer and sickle,71,0,50,12,0.00,https://emojidb.org/hammer-and-sickle-cum-emojis,0,0,0.00,0.33,104,"77, 77, 77, 44, 0, 77, 44, 77, 77, 100, 55, 77",2026-06-11,"Sitelinks, Video, People also ask",informational,Organic
estrella fugaz emoji,1,1,50,12,0.00,https://emojidb.org/estrella-fugaz-emojis,4,0,0.00,0.33,107,"5, 5, 100, 5, 5, 5, 5, 5, 5, 5, 5, 5",2026-06-06,"Image pack, Image, People also ask, Related searches",informational,Organic
dinosaur copy paste,3,3,90,12,0.00,https://emojidb.org/dinosaur-emojis,5,0,0.00,0,99,"63, 63, 100, 100, 81, 45, 81, 81, 100, 63, 63, 63",2026-05-12,"Video, Image, People also ask, Related searches",informational,Organic
dinosaur copy paste,37,37,90,12,0.00,https://emojidb.org/dino-emojis,0,0,0.00,0,99,"63, 63, 100, 100, 81, 45, 81, 81, 100, 63, 63, 63",2026-05-12,"Video, Image, People also ask, Related searches",informational,Organic
dinosaur copy paste,72,72,90,12,0.00,https://emojidb.org/dinosaurs-emojis,0,0,0.00,0,99,"63, 63, 100, 100, 81, 45, 81, 81, 100, 63, 63, 63",2026-05-12,"Video, Image, People also ask, Related searches",informational,Organic
what does double exclamation mark emoji mean,68,68,110,12,0.00,https://emojidb.org/exclamation-mark-emojis,0,0,0.00,0,118,"42, 100, 42, 80, 26, 26, 26, 34, 34, 26, 26, 26",2026-05-23,"Sitelinks, Video, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
what does double exclamation mark emoji mean,70,70,110,12,0.00,https://emojidb.org/exclamation-mark-emojis,0,0,0.00,0,118,"42, 100, 42, 80, 26, 26, 26, 34, 34, 26, 26, 26",2026-05-23,"Sitelinks, Video, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
full battery emoji,3,3,90,12,0.00,https://emojidb.org/battery-emojis,7,0,0.00,0,19600000,"9, 9, 9, 9, 52, 100, 52, 80, 52, 80, 42, 52",2026-04-18,"Image pack, Video, Image, Related searches",informational,Organic
full battery emoji,25,25,90,12,0.00,https://emojidb.org/half-full-battery-emojis,0,0,0.00,0,19600000,"9, 9, 9, 9, 52, 100, 52, 80, 52, 80, 42, 52",2026-04-18,"Image pack, Video, Image, Related searches",informational,Organic
full battery emoji,29,29,90,12,0.00,https://emojidb.org/half-full-battery-emojis,0,0,0.00,0,19600000,"9, 9, 9, 9, 52, 100, 52, 80, 52, 80, 42, 52",2026-04-18,"Image pack, Video, Image, Related searches",informational,Organic
absolute cinema sticker,81,81,90,12,0.00,https://emojidb.org/absolute-cinema-emojis,0,0,0.00,0.02,5450000,"9, 52, 9, 42, 9, 52, 9, 66, 52, 52, 100, 66",2026-04-19,"Image pack, Video, Image, Related searches",informational,Organic
absolute cinema sticker,95,95,90,12,0.00,https://emojidb.org/absolute-cinema-emojis,0,0,0.00,0.02,5450000,"9, 52, 9, 42, 9, 52, 9, 66, 52, 52, 100, 66",2026-04-19,"Image pack, Video, Image, Related searches",informational,Organic
emoji christmas cards,4,4,30,12,0.76,https://emojidb.org/christmas-card-emojis,0,0,0.00,0.52,127,"14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 100",2026-05-17,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Popular products, Related searches","commercial, informational",Organic
biting flower emoji,2,2,50,12,0.00,https://emojidb.org/biting-flower-emojis,1,0,0.00,0.33,592000,"14, 28, 100, 64, 100, 14, 14, 100, 64, 14, 14, 14",2026-04-29,"Image pack, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
biting flower emoji,10,10,50,12,0.00,https://emojidb.org/biting-the-rose-emojis,0,0,0.00,0.33,592000,"14, 28, 100, 64, 100, 14, 14, 100, 64, 14, 14, 14",2026-04-29,"Image pack, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
biting flower emoji,22,22,50,12,0.00,https://emojidb.org/biting-the-rose-emojis,0,0,0.00,0.33,592000,"14, 28, 100, 64, 100, 14, 14, 100, 64, 14, 14, 14",2026-04-29,"Image pack, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
biting flower emoji,41,41,50,12,0.00,https://emojidb.org/biting-rose-emojis,0,0,0.00,0.33,592000,"14, 28, 100, 64, 100, 14, 14, 100, 64, 14, 14, 14",2026-04-29,"Image pack, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
biting flower emoji,68,68,50,12,0.00,https://emojidb.org/flower-bite-emojis,0,0,0.00,0.33,592000,"14, 28, 100, 64, 100, 14, 14, 100, 64, 14, 14, 14",2026-04-29,"Image pack, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
biting flower emoji,94,94,50,12,0.00,https://emojidb.org/bee-flower-emojis,0,0,0.00,0.33,592000,"14, 28, 100, 64, 100, 14, 14, 100, 64, 14, 14, 14",2026-04-29,"Image pack, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
gtr emoji,2,2,40,12,0.00,https://emojidb.org/gtr-emojis,5,0,0.00,0.33,109,"45, 63, 63, 81, 63, 45, 45, 18, 18, 18, 18, 18",2026-05-26,"Video, Video Carousel, People also ask, Related searches",informational,Organic
gtr emoji,12,12,40,12,0.00,https://emojidb.org/gtr-keyboard-emojis,0,0,0.00,0.33,109,"45, 63, 63, 81, 63, 45, 45, 18, 18, 18, 18, 18",2026-05-26,"Video, Video Carousel, People also ask, Related searches",informational,Organic
gtr emoji,18,18,40,12,0.00,https://emojidb.org/nissan-skyline-gt-r-emojis,0,0,0.00,0.33,109,"45, 63, 63, 81, 63, 45, 45, 18, 18, 18, 18, 18",2026-05-26,"Video, Video Carousel, People also ask, Related searches",informational,Organic
gtr emoji,23,23,40,12,0.00,https://emojidb.org/gtr-r35-emojis,0,0,0.00,0.33,109,"45, 63, 63, 81, 63, 45, 45, 18, 18, 18, 18, 18",2026-05-26,"Video, Video Carousel, People also ask, Related searches",informational,Organic
gtr emoji,34,34,40,12,0.00,https://emojidb.org/gtr-r34-emojis,0,0,0.00,0.33,109,"45, 63, 63, 81, 63, 45, 45, 18, 18, 18, 18, 18",2026-05-26,"Video, Video Carousel, People also ask, Related searches",informational,Organic
