Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
cool free fonts generator,9,9,70,66,0.54,https://coolsymbol.com/cool-fancy-text-generator.html,1,0,0.00,0.02,141000000,"63, 63, 9, 100, 45, 100, 100, 63, 81, 36, 18, 27",2026-05-03,"Sitelinks, Video, Related searches",informational,Organic
cool free fonts generator,18,18,70,66,0.54,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.02,141000000,"63, 63, 9, 100, 45, 100, 100, 63, 81, 36, 18, 27",2026-05-03,"Sitelinks, Video, Related searches",informational,Organic
font txt,60,60,50,66,0.02,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.01,107,"35, 0, 35, 28, 0, 0, 0, 0, 0, 0, 0, 0",2026-05-26,"Sitelinks, Video, Related searches",commercial,Organic
keyboard symbole,7,7,90,66,0.00,https://coolsymbol.com/,1,0,0.00,0.04,123,"44, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0",2026-05-22,"Image pack, Sitelinks, Video, Image, People also ask, Related searches, AI overview",informational,Organic
symbol tick,18,18,170,66,0.00,https://coolsymbol.com/check-mark-symbols-tick-symbols.html,0,0,0.00,0.33,137,"0, 35, 0, 29, 0, 100, 22, 54, 0, 0, 54, 81",2026-06-01,"Image pack, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
handwriting copy and paste,69,69,70,66,0.00,https://coolsymbol.com/,0,0,0.00,0,98,"50, 50, 50, 64, 64, 50, 64, 50, 78, 50, 64, 64",2026-05-12,"Sitelinks, Video, Related searches",informational,Organic
cool name font generator,4,4,40,66,0.00,https://coolsymbol.com/cool-fancy-text-generator.html,2,0,0.00,0.02,687000000,"18, 18, 18, 100, 100, 18, 36, 18, 18, 18, 18, 18",2026-04-20,Related searches,informational,Organic
font changer online copy and paste fonts lingojam,72,72,40,66,0.00,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.33,3010,"29, 11, 11, 41, 41, 11, 11, 64, 11, 11, 11, 11",2026-04-18,"Sitelinks, Video, Related searches",navigational,Organic
copy and paste fancy fonts,20,20,90,66,0.14,https://coolsymbol.com/,0,0,0.00,0,132,"0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 2",2026-05-27,"Video, Related searches",informational,Organic
copy and paste fancy fonts,91,91,90,66,0.14,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0,132,"0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 2",2026-05-27,"Video, Related searches",informational,Organic
computer font generator,93,93,70,66,0.00,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.01,476000000,"4, 4, 15, 12, 12, 3, 4, 5, 5, 5, 4, 4",2026-04-30,"Video, Related searches",informational,Organic
stars symbol text,47,47,110,66,0.00,https://coolsymbol.com/star-symbols-star-signs.html,0,0,0.00,0,107,"1, 0, 1, 1, 88, 48, 1, 1, 1, 0, 0, 1",2026-04-26,"Video, Featured snippet, People also ask, Related searches",informational,Organic
fancy font creator,30,30,260,66,0.96,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.33,129,"13, 20, 3, 4, 5, 8, 8, 7, 7, 7, 4, 11",2026-06-09,Video,informational,Organic
fancy font creator,31,31,260,66,0.96,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.33,129,"13, 20, 3, 4, 5, 8, 8, 7, 7, 7, 4, 11",2026-06-09,Video,informational,Organic
character emojis,34,34,480,66,0.00,https://coolsymbol.com/,0,0,0.00,0,125,"59, 32, 48, 48, 59, 5, 7, 59, 39, 100, 72, 32",2026-04-19,"Image pack, Sitelinks, Video, Image, Related searches",informational,Organic
alt keyboard symbols,81,81,1000,67,0.00,https://coolsymbol.com/,0,0,0.00,0.33,131,"100, 79, 66, 20, 30, 79, 54, 13, 24, 20, 20, 36",2026-06-07,"Image pack, Sitelinks, Video, Image, People also ask, Related searches, Short videos",informational,Organic
fonts style name,46,46,70,67,0.00,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0,2380000000,"0, 0, 20, 2, 3, 3, 36, 0, 1, 0, 0, 2",2026-04-23,"Image pack, Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
font and symbol,4,4,40,67,0.00,https://coolsymbol.com/,2,0,0.00,0,1500000000,"0, 0, 0, 19, 33, 0, 14, 0, 0, 9, 100, 23",2026-04-28,"Image pack, Sitelinks, Image, People also ask, Related searches",informational,Organic
text generate,33,33,140,67,0.47,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.01,135,"10, 0, 0, 100, 13, 1, 0, 0, 0, 0, 0, 0",2026-04-28,"Sitelinks, Video, Video Carousel, Related searches",informational,Organic
front generation,20,20,110,67,0.00,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.01,2090000000,"80, 52, 66, 33, 42, 100, 66, 23, 52, 23, 33, 14",2026-05-03,"Sitelinks, Video, People also ask, Related searches",informational,Organic
front generation,25,25,110,67,0.00,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.01,2090000000,"80, 52, 66, 33, 42, 100, 66, 23, 52, 23, 33, 14",2026-05-03,"Sitelinks, Video, People also ask, Related searches",informational,Organic
fonts name,51,51,720,67,0.75,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.1,134,"36, 20, 36, 24, 36, 24, 54, 36, 10, 24, 16, 13",2026-05-27,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
fonts name,88,88,720,67,0.75,https://coolsymbol.com/,0,0,0.00,0.1,134,"36, 20, 36, 24, 36, 24, 54, 36, 10, 24, 16, 13",2026-05-27,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
special font creator,26,26,70,67,0.00,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.01,129,"52, 33, 52, 23, 33, 33, 33, 52, 42, 33, 33, 33",2026-06-08,"Video, Related searches",informational,Organic
copy paste emoticon,59,59,590,67,0.00,https://coolsymbol.com/,0,0,0.00,0,139000000,"36, 100, 10, 4, 16, 7, 20, 8, 7, 41, 0, 20",2026-05-06,"Video, Image, Related searches",informational,Organic
copy nad paste symbols,12,12,480,67,0.00,https://coolsymbol.com/,4,0,0.00,0.33,117,"100, 100, 100, 100, 100, 81, 81, 81, 81, 100, 81, 100",2026-06-01,"Video, Related searches",informational,Organic
copy paste emoji text,42,42,320,67,0.00,https://coolsymbol.com/,0,0,0.00,0,111,"9, 44, 23, 100, 81, 0, 29, 36, 23, 81, 44, 15",2026-05-27,"Video, Related searches",informational,Organic
emoji icons copy paste,23,23,110,67,0.00,https://coolsymbol.com/,0,0,0.00,0.33,120,"41, 82, 41, 82, 64, 41, 41, 82, 64, 82, 41, 41",2026-06-10,"Image pack, Video, Related searches",informational,Organic
fancy copy and paste fonts,36,36,110,67,0.00,https://coolsymbol.com/,0,0,0.00,0.33,135,"12, 23, 5, 15, 23, 12, 12, 19, 9, 29, 19, 19",2026-06-05,"Sitelinks, Video, Related searches",informational,Organic
fancy copy and paste fonts,43,43,110,67,0.00,https://coolsymbol.com/,0,0,0.00,0.33,135,"12, 23, 5, 15, 23, 12, 12, 19, 9, 29, 19, 19",2026-06-05,"Sitelinks, Video, Related searches",informational,Organic
symble text,2,2,260,67,0.00,https://coolsymbol.com/,34,0.04,0.00,0,118,"0, 20, 68, 0, 68, 0, 0, 0, 0, 0, 0, 0",2026-05-23,"Image pack, Sitelinks, Video, Related searches",informational,Organic
symble text,87,87,260,67,0.00,https://coolsymbol.com/text-art-pictures-images-ascii-characters-symbols.html,0,0,0.00,0,118,"0, 20, 68, 0, 68, 0, 0, 0, 0, 0, 0, 0",2026-05-23,"Image pack, Sitelinks, Video, Related searches",informational,Organic
fancy text writing,28,28,50,67,0.00,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.01,58700000,"18, 63, 27, 63, 63, 45, 63, 63, 63, 63, 63, 63",2026-05-12,"Image pack, Video, People also ask, Related searches",informational,Organic
fancy text writing,34,34,50,67,0.00,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.01,58700000,"18, 63, 27, 63, 63, 45, 63, 63, 63, 63, 63, 63",2026-05-12,"Image pack, Video, People also ask, Related searches",informational,Organic
cool characters copy and paste,2,2,170,67,0.00,https://coolsymbol.com/,22,0.02,0.00,0,154,"100, 65, 80, 65, 53, 42, 53, 65, 65, 80, 80, 100",2026-05-24,"Sitelinks, Video, Related searches",informational,Organic
fancy text font generator,21,21,140,67,0.00,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.01,68200000,"9, 9, 15, 12, 15, 29, 23, 29, 29, 29, 19, 23",2026-05-14,"Video, People also ask, Related searches",informational,Organic
fancy text font generator,32,32,140,67,0.00,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.01,68200000,"9, 9, 15, 12, 15, 29, 23, 29, 29, 29, 19, 23",2026-05-14,"Video, People also ask, Related searches",informational,Organic
name fonts,45,0,3600,67,0.34,https://coolsymbol.com/cool-fancy-text-generator.html,1,0,0.00,0.03,117,"29, 24, 29, 54, 54, 54, 36, 29, 44, 29, 36, 54",2026-06-11,"Sitelinks, Video, Related searches",informational,Organic
name fonts,72,82,3600,67,0.34,https://coolsymbol.com/,0,0,0.00,0.03,117,"29, 24, 29, 54, 54, 54, 36, 29, 44, 29, 36, 54",2026-06-11,"Sitelinks, Video, Related searches",informational,Organic
font emoji generator,3,3,110,67,0.00,https://coolsymbol.com/,9,0.01,0.00,0.33,113,"80, 80, 80, 80, 100, 66, 33, 33, 23, 9, 0, 4",2026-06-08,"Video, Related searches",informational,Organic
font emoji generator,61,61,110,67,0.00,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.33,113,"80, 80, 80, 80, 100, 66, 33, 33, 23, 9, 0, 4",2026-06-08,"Video, Related searches",informational,Organic
picsart font generator,36,0,1900,67,0.07,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.33,0,"10, 12, 12, 16, 10, 5, 4, 3, 29, 54, 19, 100",2026-06-12,"Sitelinks, Reviews, Video, Related searches",navigational,Organic
copy and paste custom emojis,48,48,170,67,0.00,https://coolsymbol.com/,0,0,0.00,0,138,"29, 29, 15, 19, 44, 36, 12, 19, 9, 29, 6, 12",2026-05-10,"Video, Image, Related searches",informational,Organic
copy and paste custom emojis,66,66,170,67,0.00,https://coolsymbol.com/,0,0,0.00,0,138,"29, 29, 15, 19, 44, 36, 12, 19, 9, 29, 6, 12",2026-05-10,"Video, Image, Related searches",informational,Organic
font title maker,71,71,110,67,0.00,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.01,538000000,"28, 15, 21, 43, 100, 21, 28, 21, 21, 28, 65, 43",2026-05-11,"Sitelinks, Video, Related searches",informational,Organic
text letter,77,77,90,67,0.32,https://coolsymbol.com/,0,0,0.00,0.11,1280000000,"17, 35, 0, 0, 0, 35, 23, 35, 28, 23, 28, 28",2026-04-24,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
what font is this copy and paste,75,75,210,67,0.00,https://coolsymbol.com/,0,0,0.00,0,501000000,"81, 66, 35, 54, 15, 8, 11, 15, 18, 44, 28, 8",2026-05-09,"Sitelinks, Video, Video Carousel, People also ask, Related searches",informational,Organic
fun font generator,27,27,1000,67,0.42,https://coolsymbol.com/cool-fancy-text-generator.html,1,0,0.00,0.01,121,"76, 76, 76, 76, 100, 76, 76, 100, 100, 76, 76, 76",2026-05-25,"Video, Related searches",informational,Organic
copy paste texts,36,36,170,67,0.00,https://coolsymbol.com/,0,0,0.00,0,103,"0, 0, 0, 0, 66, 0, 2, 100, 0, 2, 81, 1",2026-05-17,"Video, Related searches",informational,Organic
copy paste texts,41,41,170,67,0.00,https://coolsymbol.com/,0,0,0.00,0,103,"0, 0, 0, 0, 66, 0, 2, 100, 0, 2, 81, 1",2026-05-17,"Video, Related searches",informational,Organic
copy paste texts,72,72,170,67,0.00,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0,103,"0, 0, 0, 0, 66, 0, 2, 100, 0, 2, 81, 1",2026-05-17,"Video, Related searches",informational,Organic
fonts editor,57,57,40,67,0.90,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.02,166000000,"0, 21, 3, 3, 3, 0, 3, 3, 3, 53, 65, 3",2026-05-05,"Video, Related searches",informational,Organic
copy and paste emoji symbols,14,14,720,67,0.00,https://coolsymbol.com/,3,0,0.00,0,147,"31, 20, 52, 31, 13, 84, 68, 37, 20, 46, 25, 16",2026-05-06,"Image pack, Related searches","informational, transactional",Organic
insta.fonts,55,55,50,67,1.86,https://coolsymbol.com/,0,0,0.00,0,30600000,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0",2026-04-26,"Sitelinks, Video",informational,Organic
front gen,18,18,110,67,0.07,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.1,135,"0, 0, 36, 7, 0, 0, 0, 0, 0, 0, 44, 67",2026-05-31,"Video, Related searches",informational,Organic
signs keyboard,2,2,210,67,0.00,https://coolsymbol.com/,17,0.02,0.00,0.04,159000000,"0, 0, 2, 0, 0, 0, 0, 12, 0, 0, 0, 0",2026-04-29,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
fonts emoji generator,3,3,170,67,0.00,https://coolsymbol.com/,13,0.01,0.00,0,108,"52, 52, 66, 80, 100, 80, 100, 80, 66, 80, 100, 80",2026-05-18,"Video, Related searches",informational,Organic
letter changer style,24,24,50,67,0.00,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.03,987000000,"41, 11, 23, 64, 23, 52, 11, 11, 52, 100, 11, 11",2026-04-22,"Video, Related searches",informational,Organic
fonts lettering copy paste,59,59,480,67,0.17,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.01,118,"48, 88, 88, 0, 59, 48, 72, 100, 0, 59, 0, 0",2026-06-01,"Sitelinks, Video, Related searches",informational,Organic
symbol emoji copy paste,11,11,210,67,0.00,https://coolsymbol.com/,1,0,0.00,0.33,108,"24, 20, 0, 7, 0, 10, 16, 13, 0, 0, 0, 16",2026-05-30,"Image pack, Video, Related searches",informational,Organic
differrent fonts,52,52,50,67,0.27,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.13,133,"0, 0, 0, 53, 2, 0, 0, 0, 0, 0, 0, 82",2026-06-08,"Image pack, Video, People also ask, Related searches",informational,Organic
differrent fonts,60,60,50,67,0.27,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.13,133,"0, 0, 0, 53, 2, 0, 0, 0, 0, 0, 0, 82",2026-06-08,"Image pack, Video, People also ask, Related searches",informational,Organic
differrent fonts,77,77,50,67,0.27,https://coolsymbol.com/,0,0,0.00,0.13,133,"0, 0, 0, 53, 2, 0, 0, 0, 0, 0, 0, 82",2026-06-08,"Image pack, Video, People also ask, Related searches",informational,Organic
emoji symbol copy and paste,37,37,170,67,0.00,https://coolsymbol.com/,0,0,0.00,0.33,168,"15, 9, 0, 54, 36, 5, 1, 66, 54, 0, 29, 0",2026-06-04,"Video, Related searches",informational,Organic
emoji symbol copy and paste,45,45,170,67,0.00,https://coolsymbol.com/,0,0,0.00,0.33,168,"15, 9, 0, 54, 36, 5, 1, 66, 54, 0, 29, 0",2026-06-04,"Video, Related searches",informational,Organic
emoji images to copy and paste,60,60,70,67,0.00,https://coolsymbol.com/,0,0,0.00,0.33,166,"100, 81, 63, 63, 36, 81, 63, 45, 36, 0, 45, 63",2026-06-06,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
copy and paste emoij,41,41,320,67,0.00,https://coolsymbol.com/,0,0,0.00,0,118,"88, 72, 88, 100, 100, 0, 0, 0, 0, 0, 0, 0",2026-05-25,"Image pack, Video, Image, Related searches",informational,Organic
copy and paste symbol emojis,27,27,720,67,0.00,https://coolsymbol.com/,1,0,0.00,0.33,162,"31, 84, 68, 13, 31, 31, 25, 100, 16, 25, 11, 46",2026-06-09,"Video, People also ask, Related searches",informational,Organic
text for name,42,42,110,67,0.00,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.33,118,"26, 34, 26, 34, 34, 42, 42, 53, 42, 34, 42, 53",2026-06-08,"Video, People also ask, Related searches, AI overview",informational,Organic
symbols with,4,4,390,67,0.00,https://coolsymbol.com/,13,0.01,0.00,0.33,108,"7, 67, 44, 15, 19, 100, 81, 4, 10, 67, 67, 67",2026-06-01,"Image pack, People also ask, Related searches, Things to know",informational,Organic
different font type,71,71,210,67,0.59,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.36,133,"3, 7, 11, 1, 72, 48, 0, 0, 26, 21, 0, 48",2026-05-28,"Image pack, Sitelinks, Video, Video Carousel, People also ask",informational,Organic
name text,39,39,70,67,0.00,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.33,101,"28, 34, 9, 15, 9, 12, 9, 43, 43, 28, 12, 53",2026-06-03,"Image pack, Video, Related searches",informational,Organic
name text,40,40,70,67,0.00,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.33,101,"28, 34, 9, 15, 9, 12, 9, 43, 43, 28, 12, 53",2026-06-03,"Image pack, Video, Related searches",informational,Organic
name text,69,69,70,67,0.00,https://coolsymbol.com/,0,0,0.00,0.33,101,"28, 34, 9, 15, 9, 12, 9, 43, 43, 28, 12, 53",2026-06-03,"Image pack, Video, Related searches",informational,Organic
text genertor,21,21,140,67,0.47,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.01,130,"11, 0, 0, 7, 7, 14, 0, 100, 0, 0, 0, 32",2026-05-09,"Video, Related searches",informational,Organic
text to font,39,47,3600,67,0.36,https://coolsymbol.com/cool-fancy-text-generator.html,2,0,0.00,0.01,128,"54, 43, 81, 54, 36, 43, 43, 36, 66, 36, 66, 36",2026-06-11,"Reviews, Video, Related searches",commercial,Organic
text to font,42,47,3600,67,0.36,https://coolsymbol.com/cool-fancy-text-generator.html,1,0,0.00,0.01,128,"54, 43, 81, 54, 36, 43, 43, 36, 66, 36, 66, 36",2026-06-11,"Reviews, Video, Related searches",commercial,Organic
emojis generator,9,9,70,67,0.56,https://coolsymbol.com/,1,0,0.00,0,133,"8, 0, 0, 16, 20, 0, 16, 1, 0, 0, 0, 0",2026-05-18,"Video, Image, People also ask, Related searches",informational,Organic
text icons,5,5,2400,67,1.73,https://coolsymbol.com/,105,0.13,181.00,0.33,125,"29, 43, 54, 43, 54, 54, 65, 81, 54, 36, 36, 54",2026-06-08,"Video, People also ask, Related searches",informational,Organic
emotcions,65,65,90,67,0.00,https://coolsymbol.com/,0,0,0.00,0.33,136,"0, 0, 0, 0, 0, 9, 100, 15, 29, 0, 0, 0",2026-06-04,"Image pack, Sitelinks, Video, Related searches",informational,Organic
fancy symbols,3,3,2400,67,0.00,https://coolsymbol.com/,196,0.25,0.00,0.33,122,"65, 65, 65, 54, 54, 54, 54, 65, 65, 54, 54, 54",2026-06-06,"Image pack, Video, Related searches",informational,Organic
special fonts,15,0,2900,67,0.95,https://coolsymbol.com/,4,0,3.00,0.01,130,"43, 43, 54, 28, 36, 36, 43, 43, 43, 66, 36, 66",2026-06-11,"Sitelinks, Reviews, Video, Related searches, Things to know","commercial, informational",Organic
special fonts,56,55,2900,67,0.95,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.01,130,"43, 43, 54, 28, 36, 36, 43, 43, 43, 66, 36, 66",2026-06-11,"Sitelinks, Reviews, Video, Related searches, Things to know","commercial, informational",Organic
keyboard symbol emojis,13,13,50,67,0.00,https://coolsymbol.com/,0,0,0.00,0,129,"5, 12, 0, 10, 0, 0, 17, 0, 100, 2, 0, 0",2026-05-19,"Image pack, Sitelinks, Video, People also ask, Related searches",informational,Organic
symbols to copy,8,8,480,67,0.00,https://coolsymbol.com/,11,0.01,0.00,0.33,113,"55, 1, 55, 45, 62, 45, 30, 45, 36, 0, 13, 0",2026-05-29,"Video, Related searches",informational,Organic
symbols to copy,13,13,480,67,0.00,https://coolsymbol.com/,3,0,0.00,0.33,113,"55, 1, 55, 45, 62, 45, 30, 45, 36, 0, 13, 0",2026-05-29,"Video, Related searches",informational,Organic
coool text generator,9,9,40,67,0.92,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0,416000000,"0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 100",2026-04-25,Related searches,informational,Organic
coool text generator,11,11,40,67,0.92,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0,416000000,"0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 100",2026-04-25,Related searches,informational,Organic
copy and paste fancy letters,23,23,170,67,0.00,https://coolsymbol.com/,0,0,0.00,0.33,143,"19, 19, 19, 23, 15, 23, 15, 15, 15, 12, 15, 19",2026-06-02,"Video, People also ask, Related searches",informational,Organic
copy and paste fancy letters,86,86,170,67,0.00,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.33,143,"19, 19, 19, 23, 15, 23, 15, 15, 15, 12, 15, 19",2026-06-02,"Video, People also ask, Related searches",informational,Organic
custom word fonts,56,56,90,67,0.00,https://coolsymbol.com/cool-fancy-text-generator.html,0,0,0.00,0.07,124,"41, 52, 64, 41, 52, 41, 41, 100, 41, 41, 41, 41",2026-05-27,"Sitelinks, Video, Related searches",informational,Organic
